table_id,node,namespace,pod,container,cmdline,stack_trace_id,stack_trace,count,count_x,scaling_factor,percent
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14281,__socket;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __x64_sys_socket;[k] __sys_socket;[k] __sock_create;[k] inet_create;[k] sk_alloc;[k] sk_prot_alloc;[k] security_sk_alloc;[k] apparmor_sk_alloc_security;[k] kmem_cache_alloc_trace,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit-gke,/fluent-bit-gke-exporter --kubernetes-separator=_ --stackdriver-resource-model=k8s --enable-pod-label-discovery --pod-label-dot-replacement=_ --split-stdout-stderr --stackdriver-timeout=60s --max-inactivity-duration=600s --logtostderr,13317,runtime.goexit.abi0;net/http.(*Server).Serve.dwrap.87;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.HandleLogs.func1;main.GetRecord;github.com/ugorji/go/codec.(*Decoder).Decode;github.com/ugorji/go/codec.(*Decoder).mustDecode;github.com/ugorji/go/codec.(*Decoder).decode;github.com/ugorji/go/codec.(*Decoder).decodeValue;github.com/ugorji/go/codec.(*Decoder).kInterface;github.com/ugorji/go/codec.(*Decoder).kInterfaceNaked;github.com/ugorji/go/codec.(*Decoder).decode;github.com/ugorji/go/codec.fastpathDecodeTypeSwitch;github.com/ugorji/go/codec.fastpathT.DecSliceIntfY;github.com/ugorji/go/codec.(*Decoder).decode;github.com/ugorji/go/codec.(*Decoder).decodeValue;github.com/ugorji/go/codec.(*Decoder).kInterface;github.com/ugorji/go/codec.(*Decoder).kInterfaceNaked;github.com/ugorji/go/codec.(*Decoder).decode;github.com/ugorji/go/codec.(*Decoder).decodeValue;github.com/ugorji/go/codec.(*Decoder).kMap;github.com/ugorji/go/codec.mapSet,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,13905,0x0a32303334363339;read;[k] kretprobe_trampoline;[k] ksys_read;[k] vfs_read;[k] seq_read;[k] seq_read_iter;[k] proc_single_show;[k] proc_tgid_stat;[k] do_task_stat;[k] _raw_spin_unlock_irqrestore,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14663,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__run_timers;node::Environment::RunTimers(uv_timer_s*);node::InternalCallbackScope::~InternalCallbackScope();node::InternalCallbackScope::Close();v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;Builtins_AsyncFunctionAwaitResolveClosure;0x00007ff9de935528;0x00007ff9de96b6ab;0x00007ff9de9280a5;0x00007ff9de8d02c6;Builtins_JSConstructStubGeneric;0x00007ff9de95735a;Builtins_FastFunctionPrototypeBind",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14560,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore();px::stirling::SocketTraceConnector::TransferDataImpl(px::stirling::ConnectorContext*);void px::stirling::SocketTraceConnector::TransferStream<px::stirling::protocols::http::ProtocolTraits>(px::stirling::ConnectorContext*, px::stirling::ConnTracker*, px::stirling::DataTable*);void px::stirling::DataStream::InitFrames<px::stirling::protocols::http::Message>();std::_Deque_base<px::stirling::protocols::http::Message, std::allocator<px::stirling::protocols::http::Message> >::_M_initialize_map(unsigned long);tc_newarray",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,13924,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore();px::stirling::SocketTraceConnector::TransferDataImpl(px::stirling::ConnectorContext*);void px::stirling::SocketTraceConnector::TransferStream<px::stirling::protocols::dns::ProtocolTraits>(px::stirling::ConnectorContext*, px::stirling::ConnTracker*, px::stirling::DataTable*);void px::types::ColumnWrapper::Append<px::types::UInt128Value>(px::types::UInt128Value)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14767,"[m] /lib/x86_64-linux-gnu/libc.so.6 + 0x00094b43;worker;px::vizier::agent::ExecuteQueryMessageHandler::ExecuteQueryTask::Work();px::carnot::CarnotImpl::ExecutePlan(px::carnot::planpb::Plan const&, sole::uuid const&, bool);px::carnot::plan::PlanWalker::Walk(px::carnot::plan::Plan*);std::_Function_handler<px::Status (px::carnot::plan::PlanFragment*), px::carnot::CarnotImpl::ExecutePlan(px::carnot::planpb::Plan const&, sole::uuid const&, bool)::$_8>::_M_invoke(std::_Any_data const&, px::carnot::plan::PlanFragment*&&);px::carnot::exec::ExecutionGraph::Execute();px::carnot::exec::ExecutionGraph::ExecuteSources();px::carnot::exec::ExecNode::GenerateNext(px::carnot::exec::ExecState*);px::carnot::exec::MemorySourceNode::GenerateNextImpl(px::carnot::exec::ExecState*);px::carnot::exec::ExecNode::SendRowBatchToChildren(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&);px::carnot::exec::ExecNode::ConsumeNext(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::FilterNode::ConsumeNextImpl(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::ExecNode::SendRowBatchToChildren(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&);px::carnot::exec::ExecNode::ConsumeNext(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::MapNode::ConsumeNextImpl(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::ExecNode::SendRowBatchToChildren(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&);px::carnot::exec::ExecNode::ConsumeNext(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::GRPCSinkNode::ConsumeNextImpl(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::GRPCSinkNode::ConsumeNextImplNoSplit(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::GRPCSinkNode::TryWriteRequest(px::carnot::exec::ExecState*, px::carnotpb::TransferResultChunkRequest const&);grpc::ClientWriter<px::carnotpb::TransferResultChunkRequest>::Write(px::carnotpb::TransferResultChunkRequest const&, grpc::WriteOptions);grpc::internal::CallOpSet<grpc::internal::CallOpSendInitialMetadata, grpc::internal::CallOpSendMessage, grpc::internal::CallOpClientSendClose, grpc::internal::CallNoOp<4>, grpc::internal::CallNoOp<5>, grpc::internal::CallNoOp<6> >::ContinueFillOpsAfterInterception();grpc_call_start_batch;grpc_core::ExecCtx::Flush();grpc_core::ClientChannel::LoadBalancedCall::StartTransportStreamOpBatch(grpc_transport_stream_op_batch*);grpc_core::promise_filter_detail::ClientCallData::StartBatch(grpc_transport_stream_op_batch*);grpc_core::promise_filter_detail::ClientCallData::StartBatch(grpc_transport_stream_op_batch*);message_size_start_transport_stream_op_batch(grpc_call_element*, grpc_transport_stream_op_batch*);grpc_core::promise_filter_detail::ClientCallData::StartBatch(grpc_transport_stream_op_batch*);connected_channel_start_transport_stream_op_batch(grpc_call_element*, grpc_transport_stream_op_batch*);grpc_core::MultiProducerSingleConsumerQueue::Push(grpc_core::MultiProducerSingleConsumerQueue::Node*)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15372,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__io_poll;uv__stream_io;uv__read;node::LibuvStreamWrap::OnUvRead(long, uv_buf_t const*);node::EmitToJSStreamListener::OnStreamRead(long, uv_buf_t const&);node::StreamBase::CallJSOnreadMethod(long, v8::Local<v8::ArrayBuffer>, unsigned long, node::StreamBase::StreamBaseJSChecks) [clone .constprop.131];node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*);node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context);node::InternalCallbackScope::Close();v8::Function::Call(v8::Local<v8::Context>, v8::Local<v8::Value>, int, v8::Local<v8::Value>*);v8::internal::Execution::Call(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*);v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSEntry;Builtins_JSEntryTrampoline;0x00007ff9de8f1ccf;Builtins_CallApiCallback;v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;0x00007ff9de8c5a1d;0x00007ff9de9447ff;0x00007ff9de957b41;Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit;v8::internal::Builtin_JsonParse(int, unsigned long*, v8::internal::Isolate*);v8::internal::JsonParser<unsigned char>::ParseJson();v8::internal::JsonParser<unsigned char>::ParseJsonValue();v8::internal::JsonParser<unsigned char>::ReportUnexpectedToken(v8::internal::JsonToken);v8::internal::Factory::NewError(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::MessageTemplate, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>);v8::internal::ErrorUtils::MakeGenericError(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::MessageTemplate, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::FrameSkipMode);v8::internal::ErrorUtils::Construct(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::FrameSkipMode, v8::internal::Handle<v8::internal::Object>, v8::internal::ErrorUtils::StackTraceCollection);v8::internal::Isolate::CaptureAndSetSimpleStackTrace(v8::internal::Handle<v8::internal::JSReceiver>, v8::internal::FrameSkipMode, v8::internal::Handle<v8::internal::Object>);v8::internal::(anonymous namespace)::CaptureStackTrace(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::(anonymous namespace)::CaptureStackTraceOptions) [clone .isra.915];v8::internal::StackTraceBuilder::AppendFrame(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::HeapObject>, int, int, v8::internal::Handle<v8::internal::FixedArray>);v8::internal::Factory::NewStackFrameInfo(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::HeapObject>, int, int, v8::internal::Handle<v8::internal::FixedArray>);v8::internal::FactoryBase<v8::internal::Factory>::AllocateRawWithImmortalMap(int, v8::internal::AllocationType, v8::internal::Map, v8::internal::AllocationAlignment);v8::internal::Factory::AllocateRaw(int, v8::internal::AllocationType, v8::internal::AllocationAlignment);v8::internal::Heap::AllocateRawWithRetryOrFailSlowPath(int, v8::internal::AllocationType, v8::internal::AllocationOrigin, v8::internal::AllocationAlignment);v8::internal::Heap::CollectGarbage(v8::internal::AllocationSpace, v8::internal::GarbageCollectionReason, v8::GCCallbackFlags);v8::internal::Heap::PerformGarbageCollection(v8::internal::GarbageCollector, v8::GCCallbackFlags) [clone .constprop.1307];v8::internal::Heap::Scavenge();v8::internal::ScavengerCollector::CollectGarbage();v8::internal::Heap::IterateRoots(v8::internal::RootVisitor*, v8::base::EnumSet<v8::internal::SkipRoot, int>);v8::internal::RootScavengeVisitor::VisitRootPointer(v8::internal::Root, char const*, v8::internal::FullObjectSlot)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14381,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__run_timers;node::Environment::RunTimers(uv_timer_s*);node::InternalCallbackScope::~InternalCallbackScope();node::InternalCallbackScope::Close();v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;Builtins_AsyncFunctionAwaitResolveClosure;0x00007ff9de935429",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15192,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__run_timers;node::Environment::RunTimers(uv_timer_s*);node::InternalCallbackScope::~InternalCallbackScope();node::InternalCallbackScope::Close();v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;Builtins_AsyncFunctionAwaitResolveClosure;0x00007ff9de935528;0x00007ff9de96b6ab;0x00007ff9de9280a5;0x00007ff9de990d05;0x00007ff9de94c7fb;0x00007ff9de90aa6a;Builtins_JSConstructStubGeneric;0x00007ff9de8fd2f2;0x00007ff9de8c9f21;Builtins_CopyDataProperties",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,2710,runtime.goexit;runtime.bgscavenge;runtime.scavengeSleep;runtime.mcall;runtime.park_m;runtime.schedule;runtime.resetspinning;runtime.wakep;runtime.startm;runtime.notewakeup;runtime.futex;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore,2,109547,4,0.0073028
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,1895,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore()",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-metadata-0,app,/app/src/vizier/services/metadata/metadata,2678,runtime.goexit.abi0;golang.org/x/net/http2.(*ClientConn).RoundTrip.func3;golang.org/x/net/http2.(*clientStream).doRequest;golang.org/x/net/http2.(*clientStream).writeRequest;golang.org/x/net/http2.(*clientStream).encodeAndWriteHeaders;golang.org/x/net/http2.(*ClientConn).encodeHeaders;golang.org/x/net/http2.(*ClientConn).encodeHeaders.func1;golang.org/x/net/http2.(*ClientConn).encodeHeaders.func3;[m] [uprobes] + 0x7fffffffe088;[k] asm_exc_debug;[k] noist_exc_debug;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14927,"0x045911f0058d48fb;std::thread::_State_impl<std::thread::_Invoker<std::tuple<px::stirling::UProbeManager::RunDeployUProbesThread(absl::lts_20211102::flat_hash_set<px::md::UPID, absl::lts_20211102::hash_internal::Hash<px::md::UPID>, std::equal_to<px::md::UPID>, std::allocator<px::md::UPID> > const&)::$_1> > >::~_State_impl();0x0000000007ad4cc8;execute_native_thread_routine;px::stirling::UProbeManager::DeployUProbes(absl::lts_20211102::flat_hash_set<px::md::UPID, absl::lts_20211102::hash_internal::Hash<px::md::UPID>, std::equal_to<px::md::UPID>, std::allocator<px::md::UPID> > const&)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/hello-7b456c68b8-kdchm,hello,/hello-app,15115,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] __x64_sys_accept4;[k] __sys_accept4_file;[k] new_inode_pseudo;[k] inode_init_always;[k] __init_rwsem,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,15317,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore();px::stirling::SocketTraceConnector::TransferDataImpl(px::stirling::ConnectorContext*);px::stirling::ConnTracker::IterationPostTick();px::stirling::ConnTracker::HandleInactivity();px::stirling::ConnTracker::CheckProcForConnClose();fstatat64;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_newfstatat;[k] vfs_statx;[k] filename_lookup;[k] path_lookupat;[k] path_init",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,13990,start_thread;worker;uv__getaddrinfo_work;getaddrinfo;__socket;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __x64_sys_socket;[k] __sys_socket;[k] __sock_create;[k] new_inode_pseudo;[k] sock_alloc_inode;[k] __init_waitqueue_head,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/kube-dns-b99c7865d-nmd4z,kubedns,/kube-dns --domain=cluster.local. --dns-port=10053 --config-dir=/kube-dns-config --v=2,14849,0x00007ffec8cfbd50;0x0000000200000001;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.usleep.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,14950,start_thread;flb_lib_worker;flb_engine_start;flb_input_collector_fd;tail_fs_event;in_tail_collect_event;flb_tail_file_chunk;flb_tail_db_file_offset;sqlite3_step;sqlite3Step;sqlite3VdbeExec;sqlite3VdbeHalt;vdbeCommit;sqlite3BtreeCommitPhaseTwo;btreeEndTransaction;unlockBtreeIfUnused;releasePageOne;sqlite3PagerUnrefPageOne;pagerUnlockIfUnused;pagerUnlockAndRollback;pager_unlock,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14815,start_thread;worker;uv__getaddrinfo_work;getaddrinfo;[m] /lib/x86_64-linux-gnu/libc-2.28.so + 0x000e2450,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/gke-metrics-agent-l6dbq,gke-metrics-agent,/otelsvc --config=/conf/gke-metrics-agent-config.yaml --metrics-prefix= --log-profile=prod --log-format=json --metrics-addr=localhost:8200,13731,runtime.goexit;gke-internal/gke-logmon/gke-metrics-agent/receivers/kube_node_receiver/collectors.(*SummaryAPICollector).CollectMetrics;gke-internal/gke-logmon/gke-metrics-agent/receivers/kube_node_receiver/collectors.(*SummaryAPICollector).scrapeAndExport;gke-internal/gke-logmon/gke-metrics-agent/receivers/kube_node_receiver/collectors.(*SummaryAPICollector).scrapeSummaryAPI;encoding/json.Unmarshal;encoding/json.(*decodeState).unmarshal;encoding/json.(*decodeState).value;encoding/json.(*decodeState).object;encoding/json.(*decodeState).value;encoding/json.(*decodeState).array;encoding/json.(*decodeState).value;encoding/json.(*decodeState).object;encoding/json.(*decodeState).value;encoding/json.(*decodeState).object;encoding/json.(*decodeState).value;encoding/json.(*decodeState).array;encoding/json.(*decodeState).value;encoding/json.(*decodeState).object;encoding/json.(*decodeState).value;encoding/json.(*decodeState).literalStore;encoding/json.indirect,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,3891,pthread_cond_signal;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore,3,109547,4,0.0109542
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-metadata-0,app,/app/src/vizier/services/metadata/metadata,14040,runtime.goexit.abi0;k8s.io/apimachinery/pkg/watch.NewStreamWatcher.func1;k8s.io/apimachinery/pkg/watch.(*StreamWatcher).receive;k8s.io/client-go/rest/watch.(*Decoder).Decode;k8s.io/apimachinery/pkg/runtime/serializer/streaming.(*decoder).Decode;k8s.io/apimachinery/pkg/runtime/serializer/json.(*Serializer).Decode;k8s.io/apimachinery/pkg/runtime/serializer/json.(*SimpleMetaFactory).Interpret;k8s.io/apimachinery/pkg/runtime/serializer/json.SimpleMetaFactory.Interpret;encoding/json.Unmarshal;encoding/json.(*decodeState).unmarshal;encoding/json.(*decodeState).value;encoding/json.(*decodeState).object;encoding/json.cachedTypeFields,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15652,0x000000000000ffd1;0x0000000005ca8580;0x00007ff9ed82d420;0x00007ff9ed82d430;0x00007ff9ed82d440;__read;[k] kretprobe_trampoline;[k] ksys_read;[k] vfs_read;[k] security_file_permission;[k] apparmor_file_permission;[k] aa_file_perm,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14595,connect;[k] kretprobe_trampoline;[k] __x64_sys_connect;[k] __sys_connect;[k] inet_stream_connect;[k] __inet_stream_connect;[k] tcp_v4_connect;[k] ip_route_output_flow;[k] ip_route_output_key_hash_rcu;[k] fib_table_lookup,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/l7-default-backend-6b99559c7d-hjbkm,default-http-backend,/404-server-with-metrics,15127,runtime.goexit;net/http.(*conn).serve;net/http.(*conn).readRequest;net/http.readRequest;net/textproto.(*Reader).ReadMIMEHeader,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14752,[m] /lib/x86_64-linux-gnu/libc-2.28.so + 0x00082ca0,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/hello-7b456c68b8-kdchm,hello,/hello-app,14520,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;net/http.(*conn).serve.func1;net/http.(*conn).close;net.(*conn).Close;net.(*netFD).Close;internal/poll.(*FD).Close;internal/poll.(*FD).decref;internal/poll.(*FD).destroy;syscall.Close;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] task_work_run;[k] __fput;[k] sock_close;[k] inet_release;[k] tcp_close;[k] tcp_send_fin;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb,1,109547,4,0.0036514
